test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
367.0,61399.85,643.95,5203.95,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,151.0,70.0,16.0,0.0,618.0,193.0,161.0,20.0,0.0,1323.4,60000.0,0.0,76.45,0.0,0.0,452.85,0.0,191.1,940.0,1130.0,1212.85,780.0,1141.1
368.0,1942.45,526.9,4106.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,74.0,6.0,1.0,605.0,223.0,158.0,12.0,0.0,0.0,0.0,1942.45,0.0,0.0,175.65,0.0,226.85,124.4,840.0,865.65,380.0,1046.85,974.4
369.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,114.0,31.0,4.0,1.0,469.0,180.0,167.0,15.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,207.5,32.5,0.0,0.0,0.0,207.5
370.0,1202.05,126.5,126.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,67.0,8.0,6.0,1.0,359.0,151.0,161.0,16.0,0.0,0.0,242.6,0.0,959.45,0.0,0.0,0.0,86.55000000000001,39.95,0.0,0.0,0.0,86.55000000000001,39.95
371.0,1753.65,65.95,65.95,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,58.0,10.0,8.0,1.0,347.0,112.0,178.0,6.0,0.0,732.0500000000001,0.0,0.0,1021.6,0.0,41.35,24.6,0.0,0.0,0.0,41.35,24.6,0.0,0.0
372.0,94.2,390.0,390.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,50.0,1.0,5.0,1.0,312.0,112.0,167.0,13.0,0.0,94.2,0.0,0.0,0.0,307.6,40.95,41.45,0.0,0.0,307.6,40.95,41.45,0.0,0.0
373.0,56.55,604.7,604.7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,65.0,17.0,5.0,0.0,340.0,108.0,150.0,9.0,0.0,0.0,0.0,0.0,56.55,0.0,576.5,28.2,0.0,0.0,0.0,576.5,28.2,0.0,0.0
374.0,726.0,275.4,275.4,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,63.0,10.0,5.0,0.0,382.0,147.0,159.0,15.0,0.0,30.05,0.0,0.0,695.9499999999999,59.6,172.55,0.0,0.0,43.25,59.6,172.55,0.0,0.0,43.25
375.0,2002.3999999999999,77.65,77.65,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,16.0,0.0,0.0,325.0,121.0,160.0,15.0,1283.85,0.0,0.0,648.65,69.9,0.0,77.65,0.0,0.0,0.0,0.0,77.65,0.0,0.0,0.0
376.0,323.55,414.65000000000003,414.65000000000003,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,47.0,10.0,2.0,3.0,338.0,123.0,178.0,16.0,0.0,323.55,0.0,0.0,0.0,22.55,159.65,0.0,0.0,232.45,22.55,159.65,0.0,0.0,232.45
